Elapsed time (s), Dev1/ai3, Dev1/ai0, Dev1/ai17, Dev1/ai18, Dev1/ai19, Dev1/ai20, Dev1/ai21, Dev1/ai6, Dev1/ai7
2.2680000000000002, -0.0005006701, 0.00046530177, -0.0005006701, 0.00046530177, 9.740894, 0.0899787, -0.020142099, 0.07259121, -0.022074042
2.269, 0.00014331115, -0.00017867949, -0.00017867949, 0.00014331115, 9.742183, 0.08933473, -0.020142099, 0.072269216, -0.02110807
2.27, 0.00014331115, 0.00078729243, -0.00017867949, -0.00017867949, 9.740572, 0.08933473, -0.019498117, 0.072269216, -0.02110807
2.271, -0.0005006701, -0.00017867949, -0.00017867949, -0.00017867949, 9.739928, 0.08933473, -0.019498117, 0.072269216, -0.02110807
2.2720000000000002, -0.00017867949, -0.0005006701, -0.00017867949, -0.00017867949, 9.741538, 0.08933473, -0.019176127, 0.07259121, -0.02110807
2.273, -0.0005006701, 0.00014331115, 0.00014331115, 0.00014331115, 9.740251, 0.08965671, -0.019176127, 0.071947224, -0.021430062
2.274, -0.0005006701, -0.00017867949, -0.00017867949, -0.00017867949, 9.740894, 0.08933473, -0.020142099, 0.071947224, -0.02110807
2.275, -0.00017867949, -0.00017867949, -0.00017867949, -0.00017867949, 9.738641, 0.089012735, -0.019820109, 0.07259121, -0.02110807
2.2760000000000002, 0.00014331115, -0.00017867949, -0.0005006701, -0.00017867949, 9.741217, 0.089012735, -0.019176127, 0.072269216, -0.02110807
2.277, 0.00014331115, 0.00014331115, -0.00017867949, 0.00014331115, 9.740894, 0.089012735, -0.019820109, 0.07259121, -0.021430062
2.278, -0.00017867949, 0.00014331115, 0.00014331115, -0.00017867949, 9.740894, 0.08965671, -0.019176127, 0.072269216, -0.02110807
2.279, -0.0005006701, -0.00017867949, -0.00017867949, 0.00078729243, 9.740572, 0.089012735, -0.019820109, 0.072269216, -0.021430062
2.2800000000000002, -0.00017867949, 0.00014331115, 0.00014331115, 0.00014331115, 9.740894, 0.08933473, -0.019820109, 0.071947224, -0.02078608
2.281, 0.00014331115, 0.00014331115, -0.0005006701, 0.00014331115, 9.740251, 0.08869074, -0.019820109, 0.072269216, -0.02078608
2.282, 0.00014331115, 0.00014331115, -0.00017867949, 0.00014331115, 9.7392845, 0.08965671, -0.019820109, 0.07259121, -0.02078608
2.283, 0.00014331115, 0.00046530177, -0.00017867949, 0.00046530177, 9.742183, 0.089012735, -0.019176127, 0.072269216, -0.02078608
2.2840000000000003, -0.0005006701, 0.00078729243, -0.0005006701, -0.00017867949, 9.738962, 0.08933473, -0.019820109, 0.07259121, -0.021752052
2.285, 0.00014331115, -0.00017867949, -0.00082266075, 0.00046530177, 9.740251, 0.08933473, -0.019820109, 0.072269216, -0.02078608
2.286, -0.00017867949, 0.00046530177, -0.00017867949, -0.00017867949, 9.740251, 0.08933473, -0.019820109, 0.071947224, -0.02078608
2.287, 0.00014331115, 0.00046530177, -0.0005006701, -0.00017867949, 9.740572, 0.08933473, -0.019498117, 0.0729132, -0.02078608
2.2880000000000003, 0.00014331115, 0.00046530177, -0.00017867949, -0.0005006701, 9.741217, 0.089012735, -0.020142099, 0.07259121, -0.02110807
2.289, 0.00046530177, 0.00046530177, -0.00017867949, 0.00014331115, 9.739607, 0.08965671, -0.019820109, 0.072269216, -0.02110807
2.29, 0.00014331115, 0.00014331115, 0.00014331115, 0.00014331115, 9.740894, 0.08933473, -0.019176127, 0.072269216, -0.02078608
2.291, 0.00046530177, 0.00014331115, -0.00082266075, 0.00014331115, 9.741217, 0.089012735, -0.019176127, 0.07259121, -0.021430062
2.2920000000000003, -0.00017867949, 0.00014331115, 0.00014331115, -0.00017867949, 9.742183, 0.08869074, -0.019498117, 0.0729132, -0.02110807
2.293, -0.0005006701, 0.00046530177, -0.00017867949, 0.00014331115, 9.739607, 0.089012735, -0.020142099, 0.072269216, -0.021752052
2.294, 0.00046530177, -0.00017867949, -0.00017867949, -0.00017867949, 9.741217, 0.08933473, -0.018854136, 0.072269216, -0.021430062
2.295, -0.00017867949, 0.00046530177, 0.00014331115, 0.00014331115, 9.740572, 0.089012735, -0.019498117, 0.072269216, -0.02110807
2.2960000000000003, -0.00017867949, 0.00014331115, -0.0005006701, -0.00017867949, 9.739607, 0.08933473, -0.020142099, 0.07162523, -0.02110807
2.297, -0.0005006701, 0.00014331115, -0.0005006701, -0.00017867949, 9.740572, 0.08965671, -0.019820109, 0.0729132, -0.021430062
2.298, 0.00014331115, 0.00014331115, -0.00017867949, 0.00046530177, 9.739928, 0.08869074, -0.019176127, 0.072269216, -0.02078608
2.299, -0.0005006701, 0.00046530177, -0.00017867949, -0.00017867949, 9.740894, 0.089012735, -0.019498117, 0.07259121, -0.02078608
2.3000000000000003, -0.00017867949, -0.00017867949, -0.00017867949, 0.00014331115, 9.740251, 0.08933473, -0.019820109, 0.072269216, -0.021430062
2.301, 0.00014331115, 0.00046530177, 0.00014331115, -0.00017867949, 9.74186, 0.08965671, -0.019820109, 0.071947224, -0.02078608
2.302, -0.00017867949, 0.00046530177, 0.00014331115, 0.00014331115, 9.739928, 0.089012735, -0.019820109, 0.072269216, -0.021430062
2.303, 0.00014331115, 0.00046530177, 0.00046530177, 0.00014331115, 9.741538, 0.08933473, -0.019498117, 0.072269216, -0.02110807
2.3040000000000003, -0.00017867949, 0.00046530177, -0.00017867949, 0.00014331115, 9.739928, 0.08965671, -0.019176127, 0.07259121, -0.02078608
2.305, -0.0005006701, 0.00014331115, -0.00017867949, 0.00014331115, 9.739607, 0.089012735, -0.019820109, 0.072269216, -0.021430062
2.306, -0.00017867949, 0.00046530177, 0.00046530177, 0.00014331115, 9.740894, 0.089012735, -0.020142099, 0.072269216, -0.02110807
2.307, 0.00014331115, 0.00046530177, 0.00014331115, 0.00014331115, 9.740572, 0.08933473, -0.019176127, 0.072269216, -0.02110807
2.308, 0.00046530177, 0.00014331115, -0.00017867949, 0.00046530177, 9.740251, 0.08933473, -0.019498117, 0.07259121, -0.021752052
2.309, -0.00082266075, 0.00014331115, -0.00017867949, 0.00014331115, 9.739928, 0.08933473, -0.019820109, 0.072269216, -0.02110807
2.31, 0.00014331115, 0.00046530177, 0.00014331115, 0.00014331115, 9.74186, 0.08965671, -0.019176127, 0.07259121, -0.02110807
2.311, -0.0005006701, -0.0005006701, -0.00017867949, 0.00046530177, 9.739928, 0.089012735, -0.019820109, 0.071947224, -0.021430062
2.312, -0.0005006701, 0.00014331115, 0.00046530177, -0.0005006701, 9.740894, 0.089012735, -0.020142099, 0.072269216, -0.02110807
2.313, -0.00017867949, -0.00017867949, 0.00046530177, 0.00046530177, 9.741538, 0.08933473, -0.019498117, 0.07259121, -0.02110807
2.314, -0.00017867949, 0.00014331115, -0.00017867949, 0.00046530177, 9.740894, 0.089012735, -0.019498117, 0.072269216, -0.021752052
2.315, 0.00014331115, 0.00046530177, -0.00017867949, 0.00014331115, 9.740251, 0.089012735, -0.019498117, 0.072269216, -0.02078608
2.316, -0.0005006701, -0.00017867949, -0.00017867949, -0.00017867949, 9.738962, 0.089012735, -0.019498117, 0.072269216, -0.02078608
2.317, 0.00014331115, -0.0005006701, -0.00017867949, -0.00017867949, 9.740894, 0.08933473, -0.020142099, 0.071947224, -0.02110807
2.318, 0.00014331115, 0.00078729243, 0.00014331115, 0.00046530177, 9.740251, 0.08933473, -0.019820109, 0.07259121, -0.02078608
2.319, -0.00017867949, 0.00046530177, -0.00017867949, -0.00017867949, 9.740251, 0.089012735, -0.019820109, 0.071947224, -0.021430062
2.32, 0.00014331115, -0.00017867949, 0.00014331115, 0.00046530177, 9.740894, 0.08965671, -0.019498117, 0.071947224, -0.02110807
2.321, 0.00014331115, 0.00014331115, 0.00014331115, -0.00017867949, 9.740251, 0.08933473, -0.019498117, 0.071947224, -0.021430062
2.322, -0.00017867949, 0.00046530177, 0.00014331115, -0.0005006701, 9.741217, 0.089012735, -0.019820109, 0.07259121, -0.021430062
2.323, 0.00014331115, 0.00014331115, 0.00046530177, -0.00017867949, 9.740251, 0.08869074, -0.018854136, 0.07162523, -0.02110807
2.324, -0.00017867949, 0.00014331115, -0.00017867949, 0.00014331115, 9.740894, 0.08933473, -0.019498117, 0.07259121, -0.02078608
2.325, -0.00017867949, 0.00014331115, -0.00017867949, -0.00017867949, 9.739928, 0.0899787, -0.019820109, 0.072269216, -0.02110807
2.326, -0.00017867949, 0.00046530177, 0.00014331115, -0.0005006701, 9.74347, 0.089012735, -0.020142099, 0.071947224, -0.02110807
2.327, 0.00014331115, -0.00017867949, -0.0005006701, -0.0005006701, 9.739607, 0.08933473, -0.020142099, 0.072269216, -0.021752052
2.328, 0.00014331115, 0.00078729243, -0.00017867949, 0.00014331115, 9.740251, 0.08933473, -0.019498117, 0.072269216, -0.021430062
2.329, 0.00014331115, -0.00017867949, 0.00014331115, -0.00082266075, 9.739928, 0.08965671, -0.019820109, 0.0729132, -0.02078608
2.33, 0.00014331115, -0.00017867949, 0.00046530177, 0.00014331115, 9.740572, 0.089012735, -0.019498117, 0.0729132, -0.02110807
2.331, -0.00017867949, 0.00014331115, -0.00017867949, -0.0005006701, 9.740572, 0.089012735, -0.019820109, 0.07259121, -0.021430062
2.332, 0.00014331115, 0.00014331115, -0.00082266075, 0.00014331115, 9.740251, 0.08869074, -0.019820109, 0.072269216, -0.02078608
2.333, 0.00046530177, 0.00046530177, 0.00014331115, -0.0005006701, 9.740572, 0.08933473, -0.019820109, 0.072269216, -0.02110807
2.334, -0.00017867949, 0.00014331115, 0.00014331115, -0.00017867949, 9.740251, 0.08869074, -0.020142099, 0.07162523, -0.021752052
2.335, 0.00014331115, 0.00078729243, -0.00017867949, -0.00082266075, 9.74186, 0.08965671, -0.019820109, 0.072269216, -0.021752052
2.336, -0.00017867949, -0.00017867949, 0.00014331115, 0.00014331115, 9.739928, 0.08933473, -0.019498117, 0.07259121, -0.02110807
2.337, -0.0005006701, 0.00014331115, -0.0005006701, -0.00017867949, 9.740894, 0.08933473, -0.019498117, 0.072269216, -0.02110807
2.338, 0.00014331115, 0.00014331115, 0.00014331115, 0.00014331115, 9.740251, 0.08965671, -0.019820109, 0.072269216, -0.02110807
2.339, 0.00014331115, 0.00046530177, -0.00017867949, -0.00017867949, 9.740251, 0.08933473, -0.019498117, 0.07259121, -0.02110807
2.34, -0.00017867949, -0.0005006701, 0.00014331115, -0.0005006701, 9.740894, 0.08933473, -0.020142099, 0.07259121, -0.021430062
2.341, 0.00046530177, 0.00046530177, -0.00017867949, 0.00014331115, 9.7392845, 0.0899787, -0.019498117, 0.072269216, -0.02110807
2.342, -0.00017867949, -0.00017867949, -0.00017867949, 0.00014331115, 9.740894, 0.08933473, -0.019820109, 0.071947224, -0.021752052
2.343, -0.0005006701, 0.00014331115, -0.00017867949, 0.00014331115, 9.741538, 0.089012735, -0.019498117, 0.07259121, -0.02110807
2.344, 0.00014331115, 0.00014331115, -0.0005006701, -0.0005006701, 9.741538, 0.089012735, -0.019498117, 0.072269216, -0.02110807
2.345, 0.00014331115, 0.00014331115, -0.00017867949, 0.00014331115, 9.738962, 0.08933473, -0.019820109, 0.072269216, -0.02078608
2.346, 0.00046530177, -0.00017867949, 0.00014331115, -0.00017867949, 9.741538, 0.08933473, -0.019498117, 0.07259121, -0.02110807
2.347, 0.00046530177, 0.00014331115, 0.00046530177, 0.00014331115, 9.741217, 0.08933473, -0.019820109, 0.071947224, -0.02110807
2.348, -0.00017867949, -0.00017867949, 0.00046530177, -0.00017867949, 9.741217, 0.08933473, -0.020464089, 0.0729132, -0.021430062
2.349, -0.0005006701, 0.00014331115, -0.0005006701, 0.00014331115, 9.740251, 0.08869074, -0.019498117, 0.072269216, -0.021430062
2.35, -0.0005006701, 0.00014331115, 0.00014331115, -0.00017867949, 9.740251, 0.08933473, -0.019820109, 0.072269216, -0.021430062
2.351, -0.00082266075, 0.00046530177, 0.00046530177, -0.00017867949, 9.740894, 0.089012735, -0.019176127, 0.07259121, -0.021752052
2.352, -0.00017867949, 0.00014331115, 0.00046530177, -0.00017867949, 9.7392845, 0.08933473, -0.020142099, 0.072269216, -0.02110807
2.353, 0.00046530177, 0.00014331115, -0.00017867949, -0.00017867949, 9.74186, 0.089012735, -0.020142099, 0.072269216, -0.02110807
2.354, -0.00017867949, 0.00014331115, 0.00014331115, 0.00014331115, 9.739607, 0.08933473, -0.019498117, 0.0729132, -0.021430062
2.355, 0.00014331115, 0.00014331115, 0.00014331115, 0.00014331115, 9.740251, 0.08933473, -0.019176127, 0.072269216, -0.02110807
2.356, -0.0005006701, -0.00017867949, -0.00017867949, -0.00017867949, 9.739607, 0.08933473, -0.019820109, 0.072269216, -0.02078608
2.357, -0.0005006701, 0.00014331115, -0.00017867949, -0.0005006701, 9.740251, 0.08933473, -0.019820109, 0.07259121, -0.021430062
2.358, -0.00017867949, 0.00014331115, 0.00014331115, 0.00046530177, 9.741538, 0.08869074, -0.019820109, 0.07259121, -0.02110807
2.359, 0.00014331115, 0.00014331115, 0.00014331115, 0.00014331115, 9.739928, 0.08965671, -0.020464089, 0.07259121, -0.02110807
2.36, 0.00046530177, -0.00017867949, -0.0005006701, -0.00017867949, 9.740894, 0.08933473, -0.019498117, 0.071947224, -0.020464089
2.361, -0.00017867949, -0.00017867949, 0.00046530177, -0.00017867949, 9.739607, 0.08965671, -0.019820109, 0.072269216, -0.021430062
2.362, 0.00078729243, 0.00046530177, -0.00017867949, -0.00017867949, 9.741217, 0.089012735, -0.019820109, 0.07259121, -0.020464089
2.363, -0.00017867949, -0.00017867949, 0.00014331115, -0.00017867949, 9.7392845, 0.08869074, -0.020142099, 0.071947224, -0.021430062
2.364, 0.00046530177, 0.00046530177, -0.0005006701, -0.0005006701, 9.740572, 0.08933473, -0.019820109, 0.071947224, -0.021430062
2.365, 0.00014331115, 0.00014331115, -0.00017867949, 0.00014331115, 9.740251, 0.08933473, -0.019176127, 0.07259121, -0.021430062
2.366, 0.00014331115, -0.00017867949, 0.00014331115, -0.00017867949, 9.738962, 0.08869074, -0.019820109, 0.071947224, -0.02078608
2.367, -0.0005006701, 0.00014331115, 0.00014331115, 0.00014331115, 9.741217, 0.089012735, -0.018854136, 0.071947224, -0.022074042
2.368, 0.00014331115, 0.00078729243, 0.00014331115, 0.00046530177, 9.740572, 0.089012735, -0.020142099, 0.072269216, -0.021430062
2.369, -0.00017867949, 0.00046530177, 0.00046530177, 0.00014331115, 9.74186, 0.08933473, -0.020142099, 0.07259121, -0.02110807
2.37, -0.00017867949, -0.00017867949, -0.00017867949, 0.00046530177, 9.739928, 0.08933473, -0.019498117, 0.07259121, -0.02110807
2.371, 0.00014331115, -0.00017867949, -0.0005006701, -0.00017867949, 9.74186, 0.08933473, -0.019498117, 0.072269216, -0.02110807
2.372, 0.00014331115, 0.00046530177, 0.00014331115, -0.00017867949, 9.740572, 0.08869074, -0.020142099, 0.072269216, -0.02110807
2.373, 0.00014331115, 0.00014331115, 0.00046530177, 0.00014331115, 9.739607, 0.089012735, -0.019820109, 0.072269216, -0.02078608
2.374, -0.00017867949, 0.00078729243, -0.00017867949, -0.00017867949, 9.739607, 0.08869074, -0.020142099, 0.07259121, -0.02110807
2.375, -0.00017867949, 0.00078729243, 0.00014331115, 0.00014331115, 9.741217, 0.08933473, -0.019498117, 0.072269216, -0.02078608
2.376, -0.00017867949, -0.00017867949, -0.00017867949, 0.00014331115, 9.740572, 0.089012735, -0.019820109, 0.072269216, -0.022074042
2.3770000000000002, -0.00017867949, 0.00014331115, -0.0005006701, 0.00014331115, 9.739928, 0.089012735, -0.019820109, 0.07130325, -0.02110807
2.378, -0.00017867949, 0.00078729243, -0.00017867949, 0.00014331115, 9.740251, 0.089012735, -0.019498117, 0.071947224, -0.02078608
2.379, -0.00017867949, 0.00046530177, 0.00014331115, 0.00046530177, 9.740251, 0.08933473, -0.019820109, 0.072269216, -0.02110807
2.38, -0.00017867949, 0.00014331115, -0.00017867949, 0.00014331115, 9.741538, 0.08933473, -0.019498117, 0.072269216, -0.02078608
2.3810000000000002, -0.00017867949, -0.00017867949, 0.00014331115, -0.00017867949, 9.739928, 0.08869074, -0.019820109, 0.072269216, -0.02078608
2.382, -0.00082266075, 0.00046530177, -0.00017867949, 0.00046530177, 9.742183, 0.089012735, -0.019498117, 0.071947224, -0.021430062
2.383, -0.00017867949, 0.00014331115, 0.00046530177, -0.00017867949, 9.740572, 0.08869074, -0.020142099, 0.071947224, -0.020464089
2.384, -0.0005006701, 0.00014331115, 0.00014331115, 0.00014331115, 9.738962, 0.089012735, -0.020464089, 0.0729132, -0.021430062
2.3850000000000002, -0.00017867949, 0.00078729243, -0.0005006701, -0.00017867949, 9.740894, 0.08965671, -0.019498117, 0.072269216, -0.02078608
2.386, -0.00017867949, 0.00014331115, 0.00014331115, -0.0005006701, 9.740251, 0.089012735, -0.020142099, 0.07259121, -0.02078608
2.387, -0.00017867949, 0.00046530177, 0.00014331115, -0.00017867949, 9.740251, 0.08965671, -0.019820109, 0.07259121, -0.021752052
2.388, -0.00017867949, 0.00046530177, 0.00014331115, 0.00014331115, 9.740251, 0.08869074, -0.020142099, 0.072269216, -0.02078608
2.3890000000000002, -0.00017867949, -0.00017867949, -0.00017867949, -0.00017867949, 9.740894, 0.08965671, -0.019498117, 0.072269216, -0.02078608
2.39, 0.00046530177, -0.00017867949, 0.00014331115, -0.00082266075, 9.740251, 0.08965671, -0.019820109, 0.07162523, -0.02110807
2.391, -0.00017867949, 0.00014331115, 0.00046530177, 0.00014331115, 9.740251, 0.089012735, -0.019820109, 0.072269216, -0.021430062
2.392, -0.00017867949, 0.00046530177, -0.00017867949, -0.00017867949, 9.740894, 0.08933473, -0.019498117, 0.072269216, -0.02078608
2.3930000000000002, 0.00014331115, 0.00014331115, -0.00017867949, -0.0005006701, 9.741217, 0.08933473, -0.019820109, 0.071947224, -0.021430062
2.394, -0.00017867949, 0.00046530177, 0.00014331115, 0.00046530177, 9.740572, 0.08869074, -0.020142099, 0.072269216, -0.02110807
2.395, -0.00017867949, 0.00014331115, -0.00017867949, 0.00046530177, 9.739607, 0.089012735, -0.020142099, 0.07259121, -0.021752052
2.396, -0.0005006701, 0.00078729243, -0.00017867949, 0.00014331115, 9.740894, 0.089012735, -0.019498117, 0.072269216, -0.02110807
2.3970000000000002, 0.00014331115, 0.00078729243, 0.00014331115, -0.0005006701, 9.740251, 0.089012735, -0.019498117, 0.071947224, -0.02110807
2.398, -0.00017867949, -0.00017867949, -0.00017867949, 0.00014331115, 9.740572, 0.08933473, -0.019498117, 0.072269216, -0.02110807
2.399, -0.0005006701, 0.00046530177, 0.00014331115, -0.00017867949, 9.7392845, 0.08933473, -0.019498117, 0.07259121, -0.021430062
2.4, -0.00082266075, 0.00046530177, 0.00014331115, -0.00017867949, 9.740894, 0.089012735, -0.019820109, 0.071947224, -0.02078608
2.4010000000000002, -0.00017867949, -0.00017867949, -0.00017867949, -0.00017867949, 9.740251, 0.08933473, -0.019820109, 0.072269216, -0.021430062
2.402, 0.00046530177, 0.00014331115, -0.00017867949, 0.00014331115, 9.740251, 0.08933473, -0.019498117, 0.07162523, -0.02110807
2.403, 0.00014331115, 0.00078729243, 0.00014331115, 0.00046530177, 9.741538, 0.08869074, -0.019820109, 0.07259121, -0.02110807
2.404, -0.00017867949, 0.00014331115, -0.00017867949, 0.00014331115, 9.738962, 0.08965671, -0.019820109, 0.072269216, -0.021752052
2.4050000000000002, 0.00014331115, 0.00046530177, 0.00046530177, 0.00046530177, 9.740572, 0.08933473, -0.019820109, 0.071947224, -0.02110807
2.406, -0.00017867949, -0.00017867949, -0.00017867949, 0.00014331115, 9.740894, 0.089012735, -0.019820109, 0.07259121, -0.021430062
2.407, -0.00017867949, 0.00046530177, 0.00014331115, 0.00014331115, 9.739928, 0.08933473, -0.019498117, 0.072269216, -0.021752052
2.408, -0.00017867949, 0.00046530177, 0.00014331115, 0.00046530177, 9.739607, 0.08933473, -0.019820109, 0.072269216, -0.021430062
2.4090000000000003, 0.00046530177, -0.00017867949, -0.0005006701, 0.00014331115, 9.740251, 0.08933473, -0.019498117, 0.072269216, -0.020464089
2.41, 0.00014331115, 0.00014331115, -0.00082266075, 0.00014331115, 9.740894, 0.08933473, -0.019820109, 0.072269216, -0.021752052
2.411, 0.00046530177, 0.00014331115, 0.00046530177, -0.0005006701, 9.739928, 0.089012735, -0.019820109, 0.07259121, -0.02078608
2.412, 0.00046530177, 0.00046530177, 0.00014331115, -0.0005006701, 9.741217, 0.089012735, -0.019820109, 0.072269216, -0.021430062
2.4130000000000003, -0.00017867949, 0.00046530177, 0.00014331115, 0.00014331115, 9.741217, 0.08869074, -0.019820109, 0.07259121, -0.02110807
2.414, -0.0005006701, 0.00014331115, 0.00014331115, 0.00014331115, 9.740251, 0.08933473, -0.019176127, 0.07259121, -0.021430062
2.415, 0.00014331115, -0.00017867949, -0.0005006701, -0.00017867949, 9.740894, 0.08965671, -0.019820109, 0.071947224, -0.021430062
2.416, -0.0005006701, -0.00017867949, 0.00046530177, -0.00017867949, 9.741538, 0.089012735, -0.019498117, 0.07259121, -0.02078608
2.4170000000000003, -0.00017867949, 0.00014331115, -0.0005006701, -0.00017867949, 9.740251, 0.08965671, -0.019820109, 0.071947224, -0.021430062
2.418, -0.00017867949, -0.00017867949, -0.00017867949, -0.00017867949, 9.738962, 0.08933473, -0.019176127, 0.072269216, -0.021430062
2.419, 0.00078729243, 0.00014331115, -0.00017867949, -0.00017867949, 9.741217, 0.089012735, -0.019820109, 0.072269216, -0.021430062
2.42, -0.0005006701, 0.00014331115, -0.00017867949, -0.00017867949, 9.739607, 0.089012735, -0.019498117, 0.071947224, -0.02110807
2.4210000000000003, 0.00046530177, 0.00046530177, 0.00046530177, 0.00014331115, 9.74186, 0.08933473, -0.019498117, 0.07259121, -0.02078608
2.422, 0.00014331115, 0.00014331115, 0.00014331115, -0.00017867949, 9.740894, 0.08965671, -0.019498117, 0.072269216, -0.02110807
2.423, -0.00017867949, -0.00017867949, -0.0005006701, -0.00017867949, 9.740572, 0.08965671, -0.019498117, 0.0729132, -0.021430062
2.424, -0.00082266075, -0.0005006701, -0.00017867949, -0.00017867949, 9.739607, 0.08965671, -0.019498117, 0.072269216, -0.021430062
2.4250000000000003, -0.0005006701, 0.00014331115, 0.00014331115, 0.00014331115, 9.74186, 0.08965671, -0.019498117, 0.072269216, -0.02078608
2.426, -0.0005006701, -0.00017867949, 0.00046530177, -0.00017867949, 9.739928, 0.08965671, -0.019176127, 0.072269216, -0.021430062
2.427, -0.00017867949, 0.00014331115, 0.00046530177, -0.0005006701, 9.741217, 0.08933473, -0.019498117, 0.072269216, -0.02110807
2.428, 0.00046530177, 0.00078729243, -0.00017867949, 0.00046530177, 9.741217, 0.08933473, -0.019820109, 0.07259121, -0.021430062
2.4290000000000003, -0.0005006701, -0.00017867949, -0.00017867949, 0.00046530177, 9.739928, 0.08836875, -0.019820109, 0.07259121, -0.021430062
2.43, 0.00046530177, 0.00078729243, -0.00017867949, -0.00017867949, 9.740572, 0.089012735, -0.019820109, 0.071947224, -0.021752052
2.431, 0.00014331115, 0.00046530177, 0.00014331115, 0.00014331115, 9.740251, 0.08933473, -0.019820109, 0.07259121, -0.02078608
2.432, -0.00017867949, -0.0005006701, 0.00014331115, -0.00017867949, 9.740572, 0.08933473, -0.019498117, 0.072269216, -0.02110807
2.433, -0.00017867949, 0.00046530177, -0.00017867949, -0.00017867949, 9.739928, 0.08965671, -0.019820109, 0.072269216, -0.02110807
2.434, -0.00017867949, -0.00017867949, -0.00017867949, 0.00014331115, 9.739928, 0.08869074, -0.019820109, 0.071947224, -0.021430062
2.435, -0.0005006701, 0.00014331115, -0.0005006701, 0.00014331115, 9.740572, 0.089012735, -0.019498117, 0.07259121, -0.021430062
2.436, -0.0005006701, 0.00014331115, 0.00014331115, 0.00046530177, 9.739928, 0.08933473, -0.019820109, 0.07259121, -0.021430062
2.437, -0.0005006701, 0.00046530177, 0.00046530177, -0.0005006701, 9.740894, 0.089012735, -0.019820109, 0.07259121, -0.020464089
2.438, 0.00014331115, 0.00014331115, 0.00046530177, 0.00046530177, 9.740894, 0.089012735, -0.019498117, 0.072269216, -0.021752052
2.439, 0.00014331115, 0.00014331115, 0.00046530177, -0.00017867949, 9.742183, 0.089012735, -0.020142099, 0.07259121, -0.021430062
2.44, -0.00017867949, 0.00014331115, 0.00046530177, 0.00014331115, 9.738962, 0.089012735, -0.019176127, 0.072269216, -0.02078608
2.441, -0.00017867949, 0.00046530177, -0.00017867949, 0.00014331115, 9.740251, 0.08965671, -0.020464089, 0.07259121, -0.021752052
2.442, -0.0005006701, 0.00046530177, 0.00046530177, -0.0005006701, 9.740251, 0.08933473, -0.019820109, 0.072269216, -0.021430062
2.443, -0.0005006701, -0.00017867949, 0.00046530177, 0.00014331115, 9.740251, 0.08869074, -0.020142099, 0.072269216, -0.02110807
2.444, -0.00082266075, 0.00014331115, -0.00017867949, -0.00017867949, 9.739607, 0.08933473, -0.019498117, 0.072269216, -0.02078608
2.445, -0.0005006701, -0.00017867949, -0.00017867949, 0.00014331115, 9.739928, 0.08965671, -0.019820109, 0.07259121, -0.02110807
2.446, 0.00078729243, -0.00017867949, 0.00014331115, -0.00017867949, 9.74186, 0.08933473, -0.019176127, 0.071947224, -0.02078608
2.447, -0.00017867949, -0.00017867949, 0.00046530177, 0.00046530177, 9.739607, 0.08933473, -0.020142099, 0.072269216, -0.021430062
2.448, 0.00046530177, 0.00078729243, 0.00046530177, -0.00017867949, 9.741538, 0.08869074, -0.020142099, 0.072269216, -0.02110807
2.449, 0.00046530177, 0.00014331115, -0.00017867949, -0.00017867949, 9.740894, 0.089012735, -0.019498117, 0.07259121, -0.022074042
2.45, -0.00017867949, 0.00078729243, -0.00017867949, -0.00017867949, 9.742183, 0.089012735, -0.019498117, 0.07259121, -0.021752052
2.451, -0.00017867949, 0.00046530177, 0.00014331115, -0.00017867949, 9.740894, 0.089012735, -0.019820109, 0.071947224, -0.021752052
2.452, 0.00014331115, 0.00046530177, 0.00014331115, 0.00046530177, 9.7392845, 0.08933473, -0.019498117, 0.072269216, -0.021430062
2.453, 0.00046530177, 0.00014331115, -0.0005006701, 0.00046530177, 9.739607, 0.08933473, -0.019820109, 0.0729132, -0.02110807
2.454, -0.00082266075, 0.00046530177, 0.00046530177, 0.00046530177, 9.740572, 0.08869074, -0.019498117, 0.072269216, -0.02110807
2.455, 0.00046530177, 0.00046530177, 0.00014331115, 0.00014331115, 9.740572, 0.089012735, -0.019820109, 0.07323519, -0.02078608
2.456, -0.0005006701, -0.00017867949, 0.00046530177, -0.00017867949, 9.739607, 0.08965671, -0.019820109, 0.072269216, -0.02078608
2.457, -0.0005006701, 0.00014331115, 0.00014331115, -0.00017867949, 9.741217, 0.08933473, -0.019820109, 0.072269216, -0.021430062
2.458, 0.00014331115, -0.0005006701, 0.00046530177, -0.0005006701, 9.739928, 0.08965671, -0.019498117, 0.072269216, -0.021430062
2.459, 0.00046530177, 0.00014331115, 0.00046530177, -0.00017867949, 9.739607, 0.08933473, -0.019820109, 0.072269216, -0.02110807
2.46, -0.00017867949, -0.0005006701, -0.00017867949, 0.00014331115, 9.740572, 0.08869074, -0.019820109, 0.072269216, -0.021430062
2.461, -0.00082266075, 0.00014331115, -0.00017867949, 0.00014331115, 9.74186, 0.089012735, -0.019176127, 0.072269216, -0.021430062
2.462, 0.00046530177, 0.00014331115, -0.00017867949, 0.00014331115, 9.740894, 0.08933473, -0.019176127, 0.072269216, -0.02110807
2.463, -0.0005006701, 0.00014331115, 0.00046530177, 0.00014331115, 9.7392845, 0.08933473, -0.019820109, 0.072269216, -0.02078608
